sample_numb,date,time,do_conc_mg_l,temp_c,loggerID,month,season
270,2021-05-09,08:50:00,8.17,19.02,21031761,5,spring
271,2021-05-09,09:00:00,8.19,19.02,21031761,5,spring
272,2021-05-09,09:10:00,8.17,19,21031761,5,spring
273,2021-05-09,09:20:00,8.19,19,21031761,5,spring
274,2021-05-09,09:30:00,8.19,18.98,21031761,5,spring
275,2021-05-09,09:40:00,8.21,18.98,21031761,5,spring
276,2021-05-09,09:50:00,8.19,18.96,21031761,5,spring
277,2021-05-09,10:00:00,8.22,18.96,21031761,5,spring
278,2021-05-09,10:10:00,8.21,18.94,21031761,5,spring
279,2021-05-09,10:20:00,8.22,18.94,21031761,5,spring
280,2021-05-09,10:30:00,8.22,18.92,21031761,5,spring
281,2021-05-09,10:40:00,8.23,18.92,21031761,5,spring
282,2021-05-09,10:50:00,8.24,18.9,21031761,5,spring
283,2021-05-09,11:00:00,8.24,18.9,21031761,5,spring
284,2021-05-09,11:10:00,8.26,18.9,21031761,5,spring
285,2021-05-09,11:20:00,8.26,18.9,21031761,5,spring
286,2021-05-09,11:30:00,8.26,18.9,21031761,5,spring
287,2021-05-09,11:40:00,8.25,18.9,21031761,5,spring
288,2021-05-09,11:50:00,8.26,18.88,21031761,5,spring
289,2021-05-09,12:00:00,8.26,18.88,21031761,5,spring
290,2021-05-09,12:10:00,8.27,18.88,21031761,5,spring
291,2021-05-09,12:20:00,8.26,18.88,21031761,5,spring
292,2021-05-09,12:30:00,8.26,18.88,21031761,5,spring
293,2021-05-09,12:40:00,8.27,18.86,21031761,5,spring
294,2021-05-09,12:50:00,8.3,18.86,21031761,5,spring
295,2021-05-09,13:00:00,8.29,18.86,21031761,5,spring
296,2021-05-09,13:10:00,8.29,18.86,21031761,5,spring
297,2021-05-09,13:20:00,8.3,18.86,21031761,5,spring
298,2021-05-09,13:30:00,8.3,18.86,21031761,5,spring
299,2021-05-09,13:40:00,8.31,18.86,21031761,5,spring
300,2021-05-09,13:50:00,8.3,18.86,21031761,5,spring
301,2021-05-09,14:00:00,8.31,18.86,21031761,5,spring
302,2021-05-09,14:10:00,8.3,18.86,21031761,5,spring
303,2021-05-09,14:20:00,8.3,18.86,21031761,5,spring
304,2021-05-09,14:30:00,8.31,18.86,21031761,5,spring
305,2021-05-09,14:40:00,8.32,18.86,21031761,5,spring
306,2021-05-09,14:50:00,8.31,18.86,21031761,5,spring
307,2021-05-09,15:00:00,8.32,18.86,21031761,5,spring
308,2021-05-09,15:10:00,8.33,18.86,21031761,5,spring
309,2021-05-09,15:20:00,8.33,18.86,21031761,5,spring
310,2021-05-09,15:30:00,8.32,18.88,21031761,5,spring
311,2021-05-09,15:40:00,8.33,18.88,21031761,5,spring
312,2021-05-09,15:50:00,8.33,18.88,21031761,5,spring
313,2021-05-09,16:00:00,8.33,18.88,21031761,5,spring
314,2021-05-09,16:10:00,8.32,18.88,21031761,5,spring
315,2021-05-09,16:20:00,8.33,18.88,21031761,5,spring
316,2021-05-09,16:30:00,8.34,18.88,21031761,5,spring
317,2021-05-09,16:40:00,8.32,18.88,21031761,5,spring
318,2021-05-09,16:50:00,8.33,18.88,21031761,5,spring
319,2021-05-09,17:00:00,8.33,18.88,21031761,5,spring
320,2021-05-09,17:10:00,8.32,18.88,21031761,5,spring
321,2021-05-09,17:20:00,8.34,18.88,21031761,5,spring
322,2021-05-09,17:30:00,8.35,18.88,21031761,5,spring
323,2021-05-09,17:40:00,8.34,18.88,21031761,5,spring
324,2021-05-09,17:50:00,8.34,18.88,21031761,5,spring
325,2021-05-09,18:00:00,8.34,18.88,21031761,5,spring
326,2021-05-09,18:10:00,8.34,18.88,21031761,5,spring
327,2021-05-09,18:20:00,8.34,18.88,21031761,5,spring
328,2021-05-09,18:30:00,8.33,18.88,21031761,5,spring
329,2021-05-09,18:40:00,8.34,18.86,21031761,5,spring
330,2021-05-09,18:50:00,8.33,18.86,21031761,5,spring
331,2021-05-09,19:00:00,8.35,18.86,21031761,5,spring
332,2021-05-09,19:10:00,8.35,18.86,21031761,5,spring
333,2021-05-09,19:20:00,8.34,18.86,21031761,5,spring
334,2021-05-09,19:30:00,8.34,18.86,21031761,5,spring
335,2021-05-09,19:40:00,8.34,18.86,21031761,5,spring
336,2021-05-09,19:50:00,8.34,18.84,21031761,5,spring
337,2021-05-09,20:00:00,8.33,18.84,21031761,5,spring
338,2021-05-09,20:10:00,8.33,18.84,21031761,5,spring
339,2021-05-09,20:20:00,8.33,18.84,21031761,5,spring
340,2021-05-09,20:30:00,8.33,18.84,21031761,5,spring
341,2021-05-09,20:40:00,8.32,18.84,21031761,5,spring
342,2021-05-09,20:50:00,8.34,18.84,21031761,5,spring
343,2021-05-09,21:00:00,8.33,18.84,21031761,5,spring
344,2021-05-09,21:10:00,8.32,18.84,21031761,5,spring
345,2021-05-09,21:20:00,8.34,18.84,21031761,5,spring
346,2021-05-09,21:30:00,8.31,18.84,21031761,5,spring
347,2021-05-09,21:40:00,8.3,18.82,21031761,5,spring
348,2021-05-09,21:50:00,8.3,18.82,21031761,5,spring
349,2021-05-09,22:00:00,8.31,18.82,21031761,5,spring
350,2021-05-09,22:10:00,8.32,18.82,21031761,5,spring
351,2021-05-09,22:20:00,8.3,18.8,21031761,5,spring
352,2021-05-09,22:30:00,8.31,18.8,21031761,5,spring
353,2021-05-09,22:40:00,8.31,18.8,21031761,5,spring
354,2021-05-09,22:50:00,8.3,18.8,21031761,5,spring
355,2021-05-09,23:00:00,8.3,18.78,21031761,5,spring
356,2021-05-09,23:10:00,8.3,18.78,21031761,5,spring
357,2021-05-09,23:20:00,8.27,18.78,21031761,5,spring
358,2021-05-09,23:30:00,8.29,18.76,21031761,5,spring
359,2021-05-09,23:40:00,8.27,18.76,21031761,5,spring
360,2021-05-09,23:50:00,8.26,18.76,21031761,5,spring
361,2021-05-10,00:00:00,8.26,18.76,21031761,5,spring
362,2021-05-10,00:10:00,8.25,18.74,21031761,5,spring
363,2021-05-10,00:20:00,8.25,18.74,21031761,5,spring
364,2021-05-10,00:30:00,8.25,18.74,21031761,5,spring
365,2021-05-10,00:40:00,8.24,18.72,21031761,5,spring
366,2021-05-10,00:50:00,8.24,18.72,21031761,5,spring
367,2021-05-10,01:00:00,8.23,18.72,21031761,5,spring
368,2021-05-10,01:10:00,8.23,18.7,21031761,5,spring
369,2021-05-10,01:20:00,8.22,18.7,21031761,5,spring
370,2021-05-10,01:30:00,8.22,18.68,21031761,5,spring
371,2021-05-10,01:40:00,8.22,18.68,21031761,5,spring
372,2021-05-10,01:50:00,8.21,18.66,21031761,5,spring
373,2021-05-10,02:00:00,8.21,18.66,21031761,5,spring
374,2021-05-10,02:10:00,8.2,18.64,21031761,5,spring
375,2021-05-10,02:20:00,8.19,18.64,21031761,5,spring
376,2021-05-10,02:30:00,8.19,18.62,21031761,5,spring
377,2021-05-10,02:40:00,8.19,18.6,21031761,5,spring
378,2021-05-10,02:50:00,8.17,18.6,21031761,5,spring
379,2021-05-10,03:00:00,8.16,18.6,21031761,5,spring
380,2021-05-10,03:10:00,8.16,18.58,21031761,5,spring
381,2021-05-10,03:20:00,8.16,18.56,21031761,5,spring
382,2021-05-10,03:30:00,8.17,18.56,21031761,5,spring
383,2021-05-10,03:40:00,8.13,18.54,21031761,5,spring
384,2021-05-10,03:50:00,8.12,18.54,21031761,5,spring
385,2021-05-10,04:00:00,8.13,18.52,21031761,5,spring
386,2021-05-10,04:10:00,8.12,18.5,21031761,5,spring
387,2021-05-10,04:20:00,8.11,18.5,21031761,5,spring
388,2021-05-10,04:30:00,8.1,18.48,21031761,5,spring
389,2021-05-10,04:40:00,8.1,18.46,21031761,5,spring
390,2021-05-10,04:50:00,8.09,18.46,21031761,5,spring
391,2021-05-10,05:00:00,8.1,18.44,21031761,5,spring
392,2021-05-10,05:10:00,8.08,18.42,21031761,5,spring
393,2021-05-10,05:20:00,8.08,18.42,21031761,5,spring
394,2021-05-10,05:30:00,8.08,18.4,21031761,5,spring
395,2021-05-10,05:40:00,8.08,18.38,21031761,5,spring
396,2021-05-10,05:50:00,8.06,18.38,21031761,5,spring
397,2021-05-10,06:00:00,8.09,18.36,21031761,5,spring
398,2021-05-10,06:10:00,8.06,18.34,21031761,5,spring
399,2021-05-10,06:20:00,8.05,18.34,21031761,5,spring
400,2021-05-10,06:30:00,8.05,18.32,21031761,5,spring
401,2021-05-10,06:40:00,8.05,18.32,21031761,5,spring
402,2021-05-10,06:50:00,8.03,18.3,21031761,5,spring
403,2021-05-10,07:00:00,8.03,18.28,21031761,5,spring
404,2021-05-10,07:10:00,8.01,18.28,21031761,5,spring
405,2021-05-10,07:20:00,8.01,18.26,21031761,5,spring
406,2021-05-10,07:30:00,8.02,18.24,21031761,5,spring
407,2021-05-10,07:40:00,8.03,18.24,21031761,5,spring
408,2021-05-10,07:50:00,8.01,18.22,21031761,5,spring
409,2021-05-10,08:00:00,8,18.22,21031761,5,spring
410,2021-05-10,08:10:00,7.99,18.2,21031761,5,spring
411,2021-05-10,08:20:00,7.98,18.2,21031761,5,spring
412,2021-05-10,08:30:00,7.99,18.2,21031761,5,spring
413,2021-05-10,08:40:00,8,18.18,21031761,5,spring
414,2021-05-10,08:50:00,7.98,18.18,21031761,5,spring
415,2021-05-10,09:00:00,7.94,18.18,21031761,5,spring
416,2021-05-10,09:10:00,7.95,18.18,21031761,5,spring
417,2021-05-10,09:20:00,7.94,18.18,21031761,5,spring
418,2021-05-10,09:30:00,7.93,18.18,21031761,5,spring
419,2021-05-10,09:40:00,7.93,18.18,21031761,5,spring
420,2021-05-10,09:50:00,7.93,18.2,21031761,5,spring
421,2021-05-10,10:00:00,7.9,18.2,21031761,5,spring
422,2021-05-10,10:10:00,7.9,18.2,21031761,5,spring
423,2021-05-10,10:20:00,7.89,18.2,21031761,5,spring
424,2021-05-10,10:30:00,7.87,18.2,21031761,5,spring
425,2021-05-10,10:40:00,7.87,18.22,21031761,5,spring
426,2021-05-10,10:50:00,7.84,18.22,21031761,5,spring
427,2021-05-10,11:00:00,7.85,18.22,21031761,5,spring
428,2021-05-10,11:10:00,7.84,18.22,21031761,5,spring
429,2021-05-10,11:20:00,7.83,18.22,21031761,5,spring
430,2021-05-10,11:30:00,7.81,18.22,21031761,5,spring
431,2021-05-10,11:40:00,7.82,18.24,21031761,5,spring
432,2021-05-10,11:50:00,7.8,18.24,21031761,5,spring
433,2021-05-10,12:00:00,7.8,18.24,21031761,5,spring
434,2021-05-10,12:10:00,7.78,18.24,21031761,5,spring
435,2021-05-10,12:20:00,7.77,18.24,21031761,5,spring
436,2021-05-10,12:30:00,7.77,18.26,21031761,5,spring
437,2021-05-10,12:37:34,NA,NA,21031761,5,spring
438,2021-05-10,12:37:36,NA,NA,21031761,5,spring
439,2021-05-10,12:37:39,NA,NA,21031761,5,spring
1,2021-07-08,11:30:00,8.45,21.56,20105534,7,summer
2,2021-07-08,11:40:00,8.45,21.6,20105534,7,summer
3,2021-07-08,11:50:00,8.45,21.64,20105534,7,summer
4,2021-07-08,12:00:00,8.45,21.64,20105534,7,summer
5,2021-07-08,12:10:00,8.46,21.66,20105534,7,summer
6,2021-07-08,12:20:00,8.46,21.68,20105534,7,summer
7,2021-07-08,12:30:00,8.46,21.68,20105534,7,summer
8,2021-07-08,12:40:00,8.46,21.72,20105534,7,summer
9,2021-07-08,12:50:00,8.46,21.74,20105534,7,summer
10,2021-07-08,13:00:00,8.45,21.76,20105534,7,summer
11,2021-07-08,13:10:00,8.48,21.88,20105534,7,summer
12,2021-07-08,13:13:44,NA,NA,20105534,7,summer
13,2021-07-08,13:20:00,8.74,23.92,20105534,7,summer
14,2021-07-08,13:30:00,8.34,24.36,20105534,7,summer
15,2021-07-08,13:40:00,8.51,24.3,20105534,7,summer
16,2021-07-08,13:50:00,8.48,24.54,20105534,7,summer
17,2021-07-08,14:00:00,8.45,24.62,20105534,7,summer
18,2021-07-08,14:10:00,8.49,24.7,20105534,7,summer
19,2021-07-08,14:20:00,8.5,24.42,20105534,7,summer
20,2021-07-08,14:30:00,8.52,24.24,20105534,7,summer
21,2021-07-08,14:40:00,8.45,24.12,20105534,7,summer
22,2021-07-08,14:50:00,8.55,23.86,20105534,7,summer
23,2021-07-08,15:00:00,8.6,23.66,20105534,7,summer
24,2021-07-08,15:10:00,8.69,23.56,20105534,7,summer
25,2021-07-08,15:20:00,8.69,23.56,20105534,7,summer
26,2021-07-08,15:30:00,8.69,23.68,20105534,7,summer
27,2021-07-08,15:40:00,8.68,23.58,20105534,7,summer
28,2021-07-08,15:50:00,8.7,23.48,20105534,7,summer
29,2021-07-08,16:00:00,8.71,23.36,20105534,7,summer
30,2021-07-08,16:10:00,8.6,23.36,20105534,7,summer
31,2021-07-08,16:20:00,8.62,23.34,20105534,7,summer
32,2021-07-08,16:30:00,8.66,23.28,20105534,7,summer
33,2021-07-08,16:40:00,8.66,23.22,20105534,7,summer
34,2021-07-08,16:50:00,8.49,23.18,20105534,7,summer
35,2021-07-08,17:00:00,8.61,23.12,20105534,7,summer
36,2021-07-08,17:10:00,8.74,23.02,20105534,7,summer
37,2021-07-08,17:20:00,8.69,22.94,20105534,7,summer
38,2021-07-08,17:30:00,8.71,22.88,20105534,7,summer
39,2021-07-08,17:40:00,8.71,22.86,20105534,7,summer
40,2021-07-08,17:50:00,8.7,22.84,20105534,7,summer
41,2021-07-08,18:00:00,8.71,22.8,20105534,7,summer
42,2021-07-08,18:10:00,8.68,22.78,20105534,7,summer
43,2021-07-08,18:20:00,8.69,22.76,20105534,7,summer
44,2021-07-08,18:30:00,8.68,22.72,20105534,7,summer
45,2021-07-08,18:40:00,8.73,22.7,20105534,7,summer
46,2021-07-08,18:50:00,8.69,22.68,20105534,7,summer
47,2021-07-08,19:00:00,8.7,22.66,20105534,7,summer
48,2021-07-08,19:10:00,8.6,22.62,20105534,7,summer
49,2021-07-08,19:20:00,8.67,22.6,20105534,7,summer
50,2021-07-08,19:30:00,8.68,22.58,20105534,7,summer
51,2021-07-08,19:40:00,8.65,22.54,20105534,7,summer
52,2021-07-08,19:50:00,8.61,22.5,20105534,7,summer
53,2021-07-08,20:00:00,8.59,22.46,20105534,7,summer
54,2021-07-08,20:10:00,8.55,22.44,20105534,7,summer
55,2021-07-08,20:20:00,8.57,22.38,20105534,7,summer
56,2021-07-08,20:30:00,8.54,22.32,20105534,7,summer
57,2021-07-08,20:40:00,8.4,22.26,20105534,7,summer
58,2021-07-08,20:50:00,8.31,22.2,20105534,7,summer
59,2021-07-08,21:00:00,8.39,22.14,20105534,7,summer
60,2021-07-08,21:10:00,8.74,22.32,20105534,7,summer
61,2021-07-08,21:20:00,8.71,22.34,20105534,7,summer
62,2021-07-08,21:30:00,8.68,22.42,20105534,7,summer
63,2021-07-08,21:40:00,8.7,22.44,20105534,7,summer
64,2021-07-08,21:50:00,8.69,22.5,20105534,7,summer
65,2021-07-08,22:00:00,8.65,22.42,20105534,7,summer
66,2021-07-08,22:10:00,8.68,22.44,20105534,7,summer
67,2021-07-08,22:20:00,8.65,22.42,20105534,7,summer
68,2021-07-08,22:30:00,8.69,22.42,20105534,7,summer
69,2021-07-08,22:40:00,8.68,22.46,20105534,7,summer
70,2021-07-08,22:50:00,8.66,22.52,20105534,7,summer
71,2021-07-08,23:00:00,8.63,22.56,20105534,7,summer
72,2021-07-08,23:10:00,8.61,22.58,20105534,7,summer
73,2021-07-08,23:20:00,8.62,22.52,20105534,7,summer
74,2021-07-08,23:30:00,8.63,22.54,20105534,7,summer
75,2021-07-08,23:40:00,8.63,22.48,20105534,7,summer
76,2021-07-08,23:50:00,8.63,22.46,20105534,7,summer
77,2021-07-09,00:00:00,8.6,22.46,20105534,7,summer
78,2021-07-09,00:10:00,8.61,22.5,20105534,7,summer
79,2021-07-09,00:20:00,8.56,22.44,20105534,7,summer
80,2021-07-09,00:30:00,8.6,22.4,20105534,7,summer
81,2021-07-09,00:40:00,8.61,22.4,20105534,7,summer
82,2021-07-09,00:50:00,8.59,22.36,20105534,7,summer
83,2021-07-09,01:00:00,8.6,22.36,20105534,7,summer
84,2021-07-09,01:10:00,8.61,22.38,20105534,7,summer
85,2021-07-09,01:20:00,8.59,22.36,20105534,7,summer
86,2021-07-09,01:30:00,8.58,22.36,20105534,7,summer
87,2021-07-09,01:40:00,8.59,22.3,20105534,7,summer
88,2021-07-09,01:50:00,8.58,22.28,20105534,7,summer
89,2021-07-09,02:00:00,8.6,22.3,20105534,7,summer
90,2021-07-09,02:10:00,8.61,22.34,20105534,7,summer
91,2021-07-09,02:20:00,8.57,22.28,20105534,7,summer
92,2021-07-09,02:30:00,8.59,22.24,20105534,7,summer
93,2021-07-09,02:40:00,8.58,22.2,20105534,7,summer
94,2021-07-09,02:50:00,8.58,22.18,20105534,7,summer
95,2021-07-09,03:00:00,8.58,22.2,20105534,7,summer
96,2021-07-09,03:10:00,8.59,22.2,20105534,7,summer
97,2021-07-09,03:20:00,8.59,22.22,20105534,7,summer
98,2021-07-09,03:30:00,8.57,22.26,20105534,7,summer
99,2021-07-09,03:40:00,8.58,22.24,20105534,7,summer
100,2021-07-09,03:50:00,8.58,22.22,20105534,7,summer
101,2021-07-09,04:00:00,8.58,22.22,20105534,7,summer
102,2021-07-09,04:10:00,8.57,22.22,20105534,7,summer
103,2021-07-09,04:20:00,8.56,22.16,20105534,7,summer
104,2021-07-09,04:30:00,8.57,22.16,20105534,7,summer
105,2021-07-09,04:40:00,8.56,22.18,20105534,7,summer
106,2021-07-09,04:50:00,8.56,22.14,20105534,7,summer
107,2021-07-09,05:00:00,8.58,22.18,20105534,7,summer
108,2021-07-09,05:10:00,8.55,22.24,20105534,7,summer
109,2021-07-09,05:20:00,8.56,22.22,20105534,7,summer
110,2021-07-09,05:30:00,8.56,22.24,20105534,7,summer
111,2021-07-09,05:40:00,8.55,22.24,20105534,7,summer
112,2021-07-09,05:50:00,8.57,22.24,20105534,7,summer
113,2021-07-09,06:00:00,8.57,22.28,20105534,7,summer
114,2021-07-09,06:10:00,8.73,19.46,20105534,7,summer
115,2021-07-09,06:20:00,9.1,17.98,20105534,7,summer
116,2021-07-09,06:30:00,10.11,17.5,20105534,7,summer
117,2021-07-09,06:40:00,10.25,17.08,20105534,7,summer
118,2021-07-09,06:50:00,10.25,17.1,20105534,7,summer
119,2021-07-09,07:00:00,10,17.44,20105534,7,summer
120,2021-07-09,07:10:00,9.77,18.32,20105534,7,summer
121,2021-07-09,07:17:55,NA,NA,20105534,7,summer
122,2021-07-09,07:17:58,NA,NA,20105534,7,summer
123,2021-07-09,07:18:00,NA,NA,20105534,7,summer
1,2021-07-08,11:30:00,8.36,21.84,20141996,7,summer
2,2021-07-08,11:40:00,8.36,21.86,20141996,7,summer
3,2021-07-08,11:50:00,8.37,21.86,20141996,7,summer
4,2021-07-08,12:00:00,8.37,21.88,20141996,7,summer
5,2021-07-08,12:10:00,8.37,21.9,20141996,7,summer
6,2021-07-08,12:20:00,8.37,21.9,20141996,7,summer
7,2021-07-08,12:30:00,8.36,21.92,20141996,7,summer
8,2021-07-08,12:40:00,8.36,21.96,20141996,7,summer
9,2021-07-08,12:50:00,8.35,22.02,20141996,7,summer
10,2021-07-08,13:00:00,8.34,22.04,20141996,7,summer
11,2021-07-08,13:10:00,8.4,22.12,20141996,7,summer
12,2021-07-08,13:20:00,8.67,23.78,20141996,7,summer
13,2021-07-08,13:30:00,8.48,23.98,20141996,7,summer
14,2021-07-08,13:40:00,8.54,23.94,20141996,7,summer
15,2021-07-08,13:50:00,8.59,24.04,20141996,7,summer
16,2021-07-08,14:00:00,8.59,24.1,20141996,7,summer
17,2021-07-08,14:10:00,8.39,24.28,20141996,7,summer
18,2021-07-08,14:20:00,8.56,24.1,20141996,7,summer
19,2021-07-08,14:30:00,8.57,23.9,20141996,7,summer
20,2021-07-08,14:40:00,8.54,23.78,20141996,7,summer
21,2021-07-08,14:50:00,8.54,23.58,20141996,7,summer
22,2021-07-08,15:00:00,8.64,23.46,20141996,7,summer
23,2021-07-08,15:10:00,8.69,23.38,20141996,7,summer
24,2021-07-08,15:20:00,8.69,23.36,20141996,7,summer
25,2021-07-08,15:30:00,8.71,23.5,20141996,7,summer
26,2021-07-08,15:40:00,8.67,23.42,20141996,7,summer
27,2021-07-08,15:50:00,8.69,23.34,20141996,7,summer
28,2021-07-08,16:00:00,8.69,23.26,20141996,7,summer
29,2021-07-08,16:10:00,8.67,23.38,20141996,7,summer
30,2021-07-08,16:20:00,8.66,23.28,20141996,7,summer
31,2021-07-08,16:30:00,8.72,23.2,20141996,7,summer
32,2021-07-08,16:40:00,8.69,23.14,20141996,7,summer
33,2021-07-08,16:50:00,8.63,23.1,20141996,7,summer
34,2021-07-08,17:00:00,8.7,23.04,20141996,7,summer
35,2021-07-08,17:10:00,8.74,22.94,20141996,7,summer
36,2021-07-08,17:20:00,8.69,22.88,20141996,7,summer
37,2021-07-08,17:30:00,8.69,22.84,20141996,7,summer
38,2021-07-08,17:40:00,8.67,22.82,20141996,7,summer
39,2021-07-08,17:50:00,8.66,22.8,20141996,7,summer
40,2021-07-08,18:00:00,8.69,22.76,20141996,7,summer
41,2021-07-08,18:10:00,8.6,22.74,20141996,7,summer
42,2021-07-08,18:20:00,8.64,22.7,20141996,7,summer
43,2021-07-08,18:30:00,8.67,22.68,20141996,7,summer
44,2021-07-08,18:40:00,8.7,22.66,20141996,7,summer
45,2021-07-08,18:50:00,8.66,22.64,20141996,7,summer
46,2021-07-08,19:00:00,8.67,22.62,20141996,7,summer
47,2021-07-08,19:10:00,8.58,22.6,20141996,7,summer
48,2021-07-08,19:20:00,8.66,22.56,20141996,7,summer
49,2021-07-08,19:30:00,8.66,22.54,20141996,7,summer
50,2021-07-08,19:40:00,8.63,22.5,20141996,7,summer
51,2021-07-08,19:50:00,8.65,22.48,20141996,7,summer
52,2021-07-08,20:00:00,8.58,22.44,20141996,7,summer
53,2021-07-08,20:10:00,8.57,22.4,20141996,7,summer
54,2021-07-08,20:20:00,8.53,22.34,20141996,7,summer
55,2021-07-08,20:30:00,8.54,22.3,20141996,7,summer
56,2021-07-08,20:40:00,8.4,22.24,20141996,7,summer
57,2021-07-08,20:50:00,8.32,22.16,20141996,7,summer
58,2021-07-08,21:00:00,8.38,22.1,20141996,7,summer
59,2021-07-08,21:10:00,8.71,22.28,20141996,7,summer
60,2021-07-08,21:20:00,8.7,22.32,20141996,7,summer
61,2021-07-08,21:30:00,8.67,22.38,20141996,7,summer
62,2021-07-08,21:40:00,8.68,22.4,20141996,7,summer
63,2021-07-08,21:50:00,8.67,22.46,20141996,7,summer
64,2021-07-08,22:00:00,8.64,22.38,20141996,7,summer
65,2021-07-08,22:10:00,8.67,22.42,20141996,7,summer
66,2021-07-08,22:20:00,8.65,22.4,20141996,7,summer
67,2021-07-08,22:30:00,8.65,22.42,20141996,7,summer
68,2021-07-08,22:40:00,8.65,22.48,20141996,7,summer
69,2021-07-08,22:50:00,8.64,22.52,20141996,7,summer
70,2021-07-08,23:00:00,8.62,22.56,20141996,7,summer
71,2021-07-08,23:10:00,8.61,22.56,20141996,7,summer
72,2021-07-08,23:20:00,8.61,22.52,20141996,7,summer
73,2021-07-08,23:30:00,8.6,22.52,20141996,7,summer
74,2021-07-08,23:40:00,8.61,22.48,20141996,7,summer
75,2021-07-08,23:50:00,8.62,22.46,20141996,7,summer
76,2021-07-09,00:00:00,8.58,22.46,20141996,7,summer
77,2021-07-09,00:10:00,8.59,22.5,20141996,7,summer
78,2021-07-09,00:20:00,8.55,22.42,20141996,7,summer
79,2021-07-09,00:30:00,8.59,22.38,20141996,7,summer
80,2021-07-09,00:40:00,8.6,22.36,20141996,7,summer
81,2021-07-09,00:50:00,8.57,22.34,20141996,7,summer
82,2021-07-09,01:00:00,8.58,22.34,20141996,7,summer
83,2021-07-09,01:10:00,8.58,22.38,20141996,7,summer
84,2021-07-09,01:20:00,8.57,22.36,20141996,7,summer
85,2021-07-09,01:30:00,8.57,22.34,20141996,7,summer
86,2021-07-09,01:40:00,8.57,22.32,20141996,7,summer
87,2021-07-09,01:50:00,8.57,22.28,20141996,7,summer
88,2021-07-09,02:00:00,8.58,22.28,20141996,7,summer
89,2021-07-09,02:10:00,8.59,22.34,20141996,7,summer
90,2021-07-09,02:20:00,8.56,22.24,20141996,7,summer
91,2021-07-09,02:30:00,8.57,22.22,20141996,7,summer
92,2021-07-09,02:40:00,8.57,22.2,20141996,7,summer
93,2021-07-09,02:50:00,8.57,22.16,20141996,7,summer
94,2021-07-09,03:00:00,8.56,22.18,20141996,7,summer
95,2021-07-09,03:10:00,8.55,22.2,20141996,7,summer
96,2021-07-09,03:20:00,8.56,22.24,20141996,7,summer
97,2021-07-09,03:30:00,8.57,22.24,20141996,7,summer
98,2021-07-09,03:40:00,8.57,22.22,20141996,7,summer
99,2021-07-09,03:50:00,8.57,22.22,20141996,7,summer
100,2021-07-09,04:00:00,8.56,22.22,20141996,7,summer
101,2021-07-09,04:10:00,8.56,22.22,20141996,7,summer
102,2021-07-09,04:20:00,8.55,22.14,20141996,7,summer
103,2021-07-09,04:30:00,8.56,22.16,20141996,7,summer
104,2021-07-09,04:40:00,8.56,22.18,20141996,7,summer
105,2021-07-09,04:50:00,8.57,22.14,20141996,7,summer
106,2021-07-09,05:00:00,8.56,22.18,20141996,7,summer
107,2021-07-09,05:10:00,8.54,22.22,20141996,7,summer
108,2021-07-09,05:20:00,8.55,22.18,20141996,7,summer
109,2021-07-09,05:30:00,8.55,22.2,20141996,7,summer
110,2021-07-09,05:40:00,8.55,22.2,20141996,7,summer
111,2021-07-09,05:50:00,8.56,22.2,20141996,7,summer
112,2021-07-09,06:00:00,8.56,22.22,20141996,7,summer
113,2021-07-09,06:10:00,8.64,19.64,20141996,7,summer
114,2021-07-09,06:20:00,9.14,17.88,20141996,7,summer
115,2021-07-09,06:30:00,9.35,17.8,20141996,7,summer
116,2021-07-09,06:40:00,9.42,17.68,20141996,7,summer
117,2021-07-09,06:50:00,9.41,17.68,20141996,7,summer
118,2021-07-09,07:00:00,9.38,17.88,20141996,7,summer
119,2021-07-09,07:10:00,9.22,18.52,20141996,7,summer
120,2021-07-09,07:20:00,9.15,18.92,20141996,7,summer
121,2021-07-09,07:20:01,NA,NA,20141996,7,summer
122,2021-07-09,07:20:03,NA,NA,20141996,7,summer
123,2021-07-09,07:20:05,NA,NA,20141996,7,summer
1,2021-07-08,11:30:00,8.67,21.44,20291889,7,summer
2,2021-07-08,11:40:00,8.65,21.5,20291889,7,summer
3,2021-07-08,11:50:00,8.64,21.54,20291889,7,summer
4,2021-07-08,12:00:00,8.65,21.58,20291889,7,summer
5,2021-07-08,12:10:00,8.64,21.6,20291889,7,summer
6,2021-07-08,12:20:00,8.63,21.64,20291889,7,summer
7,2021-07-08,12:30:00,8.63,21.66,20291889,7,summer
8,2021-07-08,12:40:00,8.61,21.68,20291889,7,summer
